time,flow,acc_precip,mean_pressure,mean_radiation,mean_relative_hum,mean_temp,temp_grass,temp_soil_10,temp_soil_30
2025-01-05 17:00:00,1478.5064166666666,0.0,998.1,0.0,87.3,1.3,,2.3,
2025-01-05 18:00:00,1669.6376666666667,0.2,997.3,0.0,88.0,1.1,,2.4,
2025-01-05 19:00:00,1660.0145000000002,0.2,996.2,0.0,95.2,0.1,,2.2,
2025-01-05 20:00:00,1621.1097500000003,0.3,994.6,0.0,95.3,0.1,,2.2,
2025-01-05 21:00:00,1548.876583333334,0.3,993.5,0.0,95.3,-0.2,,2.2,
2025-01-05 22:00:00,1590.8024999999996,0.1,992.0,0.0,95.3,-0.5,,2.3,
2025-01-05 23:00:00,1017.0175000000002,0.4,990.2,0.0,95.2,-0.4,,2.2,
2025-01-06 00:00:00,1259.746083333334,1.7,989.4,0.0,98.0,-0.3,,2.3,
2025-01-06 01:00:00,1009.1913333333328,2.1,987.5,0.0,99.8,-0.5,,2.3,
2025-01-06 02:00:00,1101.4206666666664,1.1,986.1,0.0,100.0,-0.3,,2.3,
2025-01-06 03:00:00,1450.2021666666667,2.5,985.2,0.0,100.0,0.0,,2.3,
2025-01-06 04:00:00,2698.6315833333338,1.4,984.0,0.0,98.5,0.5,,2.3,
2025-01-06 05:00:00,3311.347833333333,2.7,983.0,0.0,98.0,0.9,,2.4,
2025-01-06 06:00:00,6264.209833333333,2.3,981.8,0.0,98.2,1.4,,2.5,
2025-01-06 07:00:00,7062.950833333333,1.1,980.9,0.0,99.0,1.7,,2.4,
2025-01-06 08:00:00,6930.36375,1.9,980.4,1.0,99.8,3.2,,2.5,
2025-01-06 09:00:00,7366.299333333332,1.7,979.8,1.0,100.0,2.7,,2.6,
2025-01-06 10:00:00,7383.58475409836,0.7,979.5,13.0,100.0,5.3,,2.3,
2025-01-06 11:00:00,7202.049333333334,0.9,979.0,40.0,99.5,6.5,,2.2,
2025-01-06 12:00:00,6770.834666666667,0.5,978.6,26.0,98.2,7.0,,2.1,
2025-01-06 13:00:00,6339.926166666668,0.5,977.9,18.0,97.3,7.1,,2.1,
2025-01-06 14:00:00,5741.536333333335,0.3,977.2,13.0,97.3,7.3,,2.3,
2025-01-06 15:00:00,5284.977000000001,0.6,976.5,1.0,95.5,7.6,,2.2,
2025-01-06 16:00:00,4568.622184873952,0.4,975.6,0.0,93.3,8.1,,2.4,
2025-01-06 17:00:00,4226.0505,0.5,974.7,0.0,92.5,8.3,,2.8,
2025-01-06 18:00:00,6003.558500000004,1.3,973.5,0.0,94.3,8.1,,3.0,
2025-01-06 19:00:00,5016.081666666668,0.6,973.1,0.0,86.0,7.8,,3.4,
2025-01-06 20:00:00,3850.948750000001,0.0,974.6,0.0,80.8,6.3,,3.4,
2025-01-06 21:00:00,3263.948333333334,0.0,975.7,0.0,80.3,5.6,,3.8,
2025-01-06 22:00:00,3123.564750000002,0.0,976.5,0.0,78.3,5.3,,3.8,
2025-01-06 23:00:00,3108.476083333335,0.0,977.4,0.0,78.7,5.0,,3.6,
2025-01-07 00:00:00,3092.717416666668,0.0,977.6,0.0,78.8,4.8,,3.6,
2025-01-07 01:00:00,3085.7596666666677,0.0,977.7,0.0,79.8,4.7,,3.6,
2025-01-07 02:00:00,3063.663916666668,0.0,977.9,0.0,79.2,4.5,,3.7,
2025-01-07 03:00:00,2785.737583333333,0.0,977.7,0.0,78.2,4.6,,3.8,
2025-01-07 04:00:00,2763.554999999999,0.0,977.2,0.0,78.7,4.4,,3.8,
2025-01-07 05:00:00,2766.306583333333,0.0,977.0,0.0,81.7,4.3,,3.6,
2025-01-07 06:00:00,2969.485916666667,0.7,977.9,0.0,82.8,4.1,,3.8,
2025-01-07 07:00:00,3105.056166666666,0.0,979.0,0.0,77.8,4.4,,3.6,
2025-01-07 08:00:00,3052.887666666666,0.0,980.7,1.0,85.7,3.3,,3.7,
2025-01-07 09:00:00,3052.795666666667,0.0,982.1,14.0,84.8,3.9,,3.7,
2025-01-07 10:00:00,3121.801147540983,0.0,983.1,47.0,80.8,4.4,,3.9,
2025-01-07 11:00:00,3245.8928333333324,0.0,984.3,81.0,78.0,4.8,,4.0,
2025-01-07 12:00:00,3221.418333333333,0.0,985.1,123.0,77.7,4.8,,3.9,
2025-01-07 13:00:00,3037.1158333333337,0.0,985.7,140.0,66.5,5.7,,4.1,
2025-01-07 14:00:00,3014.8846666666677,0.0,986.4,74.0,67.0,5.4,,4.1,
2025-01-07 15:00:00,2958.542166666666,0.0,986.9,10.0,71.8,4.7,,4.1,
2025-01-07 16:00:00,2344.660084033614,0.0,987.2,0.0,79.0,3.6,,3.8,
2025-01-07 17:00:00,2261.7774166666663,0.0,987.4,0.0,82.7,3.3,,3.8,
2025-01-07 18:00:00,2605.0609166666663,0.0,987.5,0.0,80.3,3.1,,3.8,
2025-01-07 19:00:00,2381.008583333334,0.0,987.5,0.0,75.5,2.9,,3.9,
2025-01-07 20:00:00,2495.33125,0.0,987.2,0.0,77.2,2.8,,3.5,
2025-01-07 21:00:00,2199.913,0.0,987.1,0.0,78.0,2.8,,3.5,
2025-01-07 22:00:00,2217.959666666667,0.0,986.8,0.0,79.5,2.9,,3.4,
2025-01-07 23:00:00,2157.8195833333334,0.0,986.3,0.0,73.3,3.2,,3.4,
2025-01-08 00:00:00,2179.1670000000004,0.3,986.5,0.0,84.5,2.7,,3.4,
2025-01-08 01:00:00,2562.330666666668,0.0,986.2,0.0,87.5,2.7,,3.3,
2025-01-08 02:00:00,2740.97675,0.3,986.1,0.0,90.3,2.6,,3.3,
2025-01-08 03:00:00,2926.0502500000016,0.6,985.9,0.0,88.0,3.2,,3.5,
2025-01-08 04:00:00,2948.786916666666,0.5,985.8,0.0,87.7,3.1,,3.6,
2025-01-08 05:00:00,2931.9927500000003,0.2,985.7,0.0,87.0,3.1,,3.4,
2025-01-08 06:00:00,2741.2065000000007,0.0,985.7,0.0,86.0,3.3,,3.4,
2025-01-08 07:00:00,2734.349333333333,0.0,986.1,0.0,84.8,3.3,,3.4,
2025-01-08 08:00:00,2948.789749999999,0.9,986.9,0.0,85.8,3.0,,3.4,
2025-01-08 09:00:00,2951.596583333334,0.6,987.4,16.0,84.5,3.3,,3.4,
2025-01-08 10:00:00,2944.178360655738,0.0,987.9,120.0,83.7,3.7,,3.8,
2025-01-08 11:00:00,2934.6353333333336,0.0,988.3,163.0,83.5,4.1,,3.7,
2025-01-08 12:00:00,2943.043666666666,1.0,989.0,82.0,87.2,3.6,,3.8,
2025-01-08 13:00:00,2964.7865,0.0,989.7,88.0,87.0,3.8,,3.9,
2025-01-08 14:00:00,2971.3081666666653,0.2,990.5,54.0,88.0,3.7,,3.7,
2025-01-08 15:00:00,2974.4625,0.4,991.4,10.0,89.5,3.3,,4.1,
2025-01-08 16:00:00,2969.664285714286,0.0,992.4,0.0,88.7,2.8,,3.9,
2025-01-08 17:00:00,2952.8540833333323,0.2,993.5,0.0,89.7,2.6,,4.0,
2025-01-08 18:00:00,2907.565916666667,0.0,994.1,0.0,89.2,2.3,,3.8,
2025-01-08 19:00:00,2888.810750000001,0.0,994.6,0.0,89.7,2.0,,3.6,
2025-01-08 20:00:00,2152.719916666667,0.0,995.2,0.0,90.2,1.8,,3.6,
2025-01-08 21:00:00,2256.4355833333334,0.0,995.9,0.0,91.3,1.5,,3.5,
2025-01-08 22:00:00,2299.510333333334,0.0,996.0,0.0,92.2,1.3,,3.5,
2025-01-08 23:00:00,1720.6326666666662,0.0,996.1,0.0,91.5,1.1,,3.6,
2025-01-09 00:00:00,1853.393916666668,0.0,996.3,0.0,93.0,0.6,,3.5,
2025-01-09 01:00:00,1789.1804999999993,0.0,996.5,0.0,94.3,0.3,,3.5,
2025-01-09 02:00:00,1773.1677499999994,0.0,996.5,0.0,94.8,0.3,,3.2,
2025-01-09 03:00:00,1972.8960000000009,0.0,996.4,0.0,94.5,0.4,,3.4,
2025-01-09 04:00:00,1789.449333333333,0.0,996.4,0.0,96.0,0.0,,3.1,
2025-01-09 05:00:00,1854.104833333333,0.0,996.6,0.0,96.0,-0.3,,3.3,
2025-01-09 06:00:00,2440.158833333334,0.0,996.9,0.0,96.3,-0.7,,3.3,
2025-01-09 07:00:00,1668.7872499999996,0.0,997.2,0.0,96.2,-0.8,,3.0,
2025-01-09 08:00:00,2458.709666666668,0.0,997.6,0.0,96.8,-1.1,,2.9,
2025-01-09 09:00:00,2104.1861666666678,0.0,997.7,20.0,97.3,-1.5,,2.9,
2025-01-09 10:00:00,2144.999999999999,0.0,997.8,99.0,97.2,-1.1,,2.7,
2025-01-09 11:00:00,2310.3796666666667,0.0,998.1,163.0,92.2,1.1,,2.7,
2025-01-09 12:00:00,1978.3033333333335,0.0,998.0,132.0,89.3,2.0,,3.0,
2025-01-09 13:00:00,2111.576,0.0,998.0,143.0,86.8,2.5,,2.7,
2025-01-09 14:00:00,2181.798666666667,0.0,998.0,61.0,88.8,2.2,,2.9,
2025-01-09 15:00:00,2154.9100000000003,0.0,998.4,18.0,93.0,0.8,,2.9,
2025-01-09 16:00:00,2343.19512605042,0.0,998.9,0.0,95.7,-0.4,,2.9,
2025-01-09 17:00:00,1863.56075,0.0,999.5,0.0,97.8,-0.6,,2.8,
2025-01-09 18:00:00,2539.269666666667,0.0,999.8,0.0,98.0,-1.7,,2.7,
2025-01-09 19:00:00,2078.903416666665,0.0,1000.4,0.0,98.6,-1.9,,2.8,
2025-01-09 20:00:00,2182.2791666666667,0.0,1001.2,0.0,99.0,-2.1,,2.7,
2025-01-09 21:00:00,2155.833833333334,0.0,1001.9,0.0,99.0,-2.7,,2.6,
2025-01-09 22:00:00,1975.5493333333332,0.0,1002.8,0.0,99.0,-2.8,,2.6,
2025-01-09 23:00:00,1901.10475,0.0,1003.5,0.0,99.0,-2.5,,2.6,
2025-01-10 00:00:00,1379.860416666667,0.0,1004.2,0.0,99.0,-0.8,,2.3,
2025-01-10 01:00:00,1870.2002500000008,0.0,1004.7,0.0,99.0,-0.6,,2.4,
2025-01-10 02:00:00,1787.3185000000008,0.0,1005.2,0.0,99.0,-0.8,,2.3,
2025-01-10 03:00:00,1586.7293333333334,0.0,1005.8,0.0,99.0,-1.7,,2.5,
2025-01-10 04:00:00,1490.7184166666673,0.0,1006.3,0.0,99.0,-1.3,,2.4,
2025-01-10 05:00:00,1711.5259166666667,0.0,1006.7,0.0,99.0,-1.3,,2.3,
2025-01-10 06:00:00,1905.726083333334,0.0,1007.1,0.0,98.5,-1.4,,2.3,
2025-01-10 07:00:00,1844.6465833333325,0.0,1007.9,0.0,94.5,-1.2,,2.2,
2025-01-10 08:00:00,2066.0154999999995,0.0,1008.9,0.0,93.3,-1.7,,2.2,
2025-01-10 09:00:00,1701.8898333333343,0.0,1009.8,34.0,95.7,-1.4,,2.4,
2025-01-10 10:00:00,1791.432295081967,0.0,1010.4,96.0,96.0,-0.7,,2.5,
2025-01-10 11:00:00,2028.7465,0.0,1011.0,120.0,93.7,-0.4,,2.1,
2025-01-10 12:00:00,2007.1485000000005,0.0,1011.7,133.0,91.5,0.1,,2.4,
2025-01-10 13:00:00,1766.6680000000003,0.0,1012.1,106.0,90.2,0.3,,2.2,
2025-01-10 14:00:00,1779.515,0.0,1012.5,99.0,84.5,0.7,,2.2,
2025-01-10 15:00:00,1804.8371666666667,0.0,1013.2,10.0,82.2,0.6,,2.3,
2025-01-10 16:00:00,1849.7345378151251,0.0,1013.8,0.0,82.5,0.2,,2.4,
2025-01-10 17:00:00,1813.523416666666,0.0,1014.4,0.0,84.0,-0.2,,2.3,
2025-01-10 18:00:00,2154.337083333332,0.0,1015.1,0.0,82.2,-0.5,,2.2,
2025-01-10 19:00:00,1850.697,0.0,1015.6,0.0,81.3,-0.9,,2.1,
2025-01-10 20:00:00,2169.9935,0.0,1016.1,0.0,79.5,-0.9,,2.4,
2025-01-10 21:00:00,1650.4239166666662,0.0,1016.4,0.0,79.0,-0.8,,2.3,
2025-01-10 22:00:00,1801.312333333333,0.0,1016.7,0.0,77.3,-0.6,,2.2,
2025-01-10 23:00:00,1653.0275,0.0,1017.0,0.0,77.0,-0.9,,2.0,
2025-01-11 00:00:00,1659.2811666666664,0.0,1017.3,0.0,72.8,-0.6,,2.1,
2025-01-11 01:00:00,1449.3050000000007,0.0,1017.7,0.0,71.3,-0.8,,1.9,
2025-01-11 02:00:00,1533.2163333333326,0.0,1018.1,0.0,72.2,-0.7,,2.3,
2025-01-11 03:00:00,1535.9521666666662,0.0,1018.4,0.0,70.8,-0.5,,1.9,
2025-01-11 04:00:00,1530.9779999999996,0.0,1018.5,0.0,71.7,-0.6,,1.9,
2025-01-11 05:00:00,1368.932333333333,0.0,1018.7,0.0,74.8,-0.9,,1.9,
2025-01-11 06:00:00,1415.0912500000004,0.0,1019.0,0.0,76.2,-1.0,,1.8,
2025-01-11 07:00:00,1786.5948333333329,0.0,1019.5,0.0,78.8,-1.4,,2.0,
2025-01-11 08:00:00,1988.59375,0.0,1019.9,0.0,80.3,-1.4,,2.0,
2025-01-11 09:00:00,1852.5256666666664,0.0,1020.4,23.0,82.5,-1.7,,2.1,
2025-01-11 10:00:00,2208.835409836065,0.0,1020.7,112.0,75.0,-0.2,,1.9,
2025-01-11 11:00:00,1846.8391666666664,0.0,1021.1,170.0,69.8,1.0,,2.1,
2025-01-11 12:00:00,1697.6843333333338,0.0,1021.3,189.0,66.2,1.8,,1.7,
2025-01-11 13:00:00,2013.615,0.0,1021.4,169.0,66.0,1.9,,2.1,
2025-01-11 14:00:00,1495.2534999999996,0.0,1021.9,113.0,65.2,1.9,,2.1,
2025-01-11 15:00:00,1633.1396666666667,0.0,1022.7,29.0,69.0,1.5,,2.0,
2025-01-11 16:00:00,1621.4681512605043,0.0,1023.5,0.0,71.7,0.9,,1.8,
2025-01-11 17:00:00,1802.19775,0.0,1024.7,0.0,74.8,0.2,,2.0,
2025-01-11 18:00:00,1588.839500000001,0.0,1025.5,0.0,75.7,-0.1,,1.7,
2025-01-11 19:00:00,1682.522666666667,0.0,1026.6,0.0,79.8,-0.7,,1.8,
2025-01-11 20:00:00,1652.2122499999996,0.0,1027.4,0.0,79.2,-0.4,,1.8,
2025-01-11 21:00:00,1619.0871666666665,0.0,1027.9,0.0,79.7,-0.5,,1.8,
2025-01-11 22:00:00,1657.2170833333334,0.0,1028.4,0.0,81.3,-0.9,,1.7,
2025-01-11 23:00:00,1736.199499999999,0.0,1028.8,0.0,81.3,-0.9,,1.6,
2025-01-12 00:00:00,1344.7128333333346,0.0,1029.3,0.0,81.0,-0.8,,1.8,
2025-01-12 01:00:00,1132.6040000000005,0.0,1029.8,0.0,83.7,-1.3,,1.6,
2025-01-12 02:00:00,1280.2604166666667,0.0,1030.4,0.0,88.2,-2.4,,1.6,
2025-01-12 03:00:00,1107.1804999999997,0.0,1031.1,0.0,87.2,-1.8,,1.6,
2025-01-12 04:00:00,1174.6071666666662,0.0,1031.8,0.0,87.0,-1.5,,1.5,
2025-01-12 05:00:00,1270.3617499999996,0.0,1032.3,0.0,87.2,-1.3,,1.5,
2025-01-12 06:00:00,1274.1321666666663,0.0,1032.8,0.0,86.8,-1.1,,1.5,
2025-01-12 07:00:00,1156.7969999999998,0.0,1033.6,0.0,88.5,-1.5,,1.6,
2025-01-12 08:00:00,1336.614333333334,0.0,1034.6,0.0,90.3,-1.9,,1.6,
2025-01-12 09:00:00,1586.0459999999991,0.0,1035.3,44.0,90.8,-2.1,,1.6,
2025-01-12 10:00:00,1600.1672131147543,0.0,1036.1,120.0,85.7,-0.6,,1.8,
2025-01-12 11:00:00,1741.6090000000004,0.0,1036.5,175.0,79.3,0.6,,1.5,
2025-01-12 12:00:00,1823.4098333333325,0.0,1036.8,194.0,78.3,1.3,,1.5,
2025-01-12 13:00:00,1573.7656666666664,0.0,1037.2,174.0,74.7,1.8,,1.4,
2025-01-12 14:00:00,1552.6316666666664,0.0,1037.4,119.0,71.0,2.0,,1.7,
2025-01-12 15:00:00,1572.6043333333334,0.0,1037.7,43.0,73.8,1.1,,1.5,
2025-01-12 16:00:00,1642.2990756302531,0.0,1038.3,0.0,82.0,-0.5,,1.5,
2025-01-12 17:00:00,1586.4223333333346,0.0,1038.8,0.0,90.3,-1.5,,1.5,
2025-01-12 18:00:00,1608.708333333333,0.0,1039.4,0.0,92.8,-2.2,,1.4,
2025-01-12 19:00:00,1638.3958333333333,0.0,1040.3,0.0,94.2,-3.1,,1.6,
2025-01-12 20:00:00,1621.7024166666663,0.0,1040.7,0.0,95.3,-4.3,,1.4,
2025-01-12 21:00:00,1219.7779999999996,0.0,1041.0,0.0,96.5,-4.1,,1.5,
2025-01-12 22:00:00,1425.8534999999997,0.0,1041.3,0.0,96.5,-5.3,,1.5,
2025-01-12 23:00:00,1246.726416666667,0.0,1041.2,0.0,96.3,-5.8,,1.6,
2025-01-13 00:00:00,1262.1796666666671,0.0,1040.9,0.0,96.7,-5.6,,1.3,
2025-01-13 01:00:00,957.5298333333336,0.0,1040.3,0.0,96.3,-6.0,,1.4,
2025-01-13 02:00:00,1178.0737499999996,0.0,1039.9,0.0,95.2,-7.0,,1.5,
2025-01-13 03:00:00,1056.6630000000007,0.0,1039.7,0.0,96.0,-6.1,,1.4,
2025-01-13 04:00:00,921.6864166666664,0.0,1039.7,0.0,96.7,-5.6,,1.2,
2025-01-13 05:00:00,1369.9709999999998,0.0,1039.8,0.0,96.3,-5.4,,1.3,
2025-01-13 06:00:00,1380.1224166666668,0.0,1039.3,0.0,97.2,-4.3,,1.2,
2025-01-13 07:00:00,1571.3151666666663,0.0,1038.7,0.0,96.0,-3.0,,1.1,
2025-01-13 08:00:00,1497.5909166666668,0.0,1038.4,0.0,96.0,-2.2,,1.2,
2025-01-13 09:00:00,1599.5606666666658,0.0,1038.0,24.0,94.3,-0.9,,1.5,
2025-01-13 10:00:00,1516.8357377049176,0.0,1037.5,40.0,94.0,-0.1,,1.4,
2025-01-13 11:00:00,1630.9523333333332,0.3,1037.1,68.0,91.7,0.7,,1.1,
2025-01-13 12:00:00,1798.9261666666669,0.1,1036.2,68.0,89.5,1.5,,1.4,
2025-01-13 13:00:00,1799.9796666666666,0.0,1035.2,59.0,88.3,2.0,,1.1,
2025-01-13 14:00:00,1508.016333333333,0.1,1034.5,25.0,87.2,2.5,,1.0,
2025-01-13 15:00:00,1748.5393333333343,0.3,1034.0,6.0,87.5,3.1,,1.0,
2025-01-13 16:00:00,1603.7145378151274,0.0,1033.2,0.0,89.3,3.0,,1.2,
2025-01-13 17:00:00,1606.8038333333336,0.1,1032.0,0.0,88.7,3.5,,1.1,
2025-01-13 18:00:00,1732.8885,0.0,1031.4,0.0,87.3,3.7,,1.1,
2025-01-13 19:00:00,1791.2025,0.0,1031.1,0.0,86.8,4.0,,1.0,
2025-01-13 20:00:00,1779.2211666666672,0.0,1030.6,0.0,86.0,4.0,,1.0,
2025-01-13 21:00:00,1669.102,0.0,1030.3,0.0,84.7,4.2,,1.1,
2025-01-13 22:00:00,1613.1109999999996,0.0,1029.7,0.0,89.2,4.2,,1.1,
2025-01-13 23:00:00,1545.7670833333332,0.0,1028.9,0.0,92.0,4.3,,1.1,
2025-01-14 00:00:00,1278.1319166666667,0.0,1028.2,0.0,94.3,4.3,,1.3,
2025-01-14 01:00:00,1498.6336666666675,0.0,1027.5,0.0,94.5,4.4,,1.2,
2025-01-14 02:00:00,1300.249666666667,0.3,1027.5,0.0,96.0,4.6,,1.3,
2025-01-14 03:00:00,1436.511000000001,0.1,1027.0,0.0,96.5,4.7,,1.1,
2025-01-14 04:00:00,1269.1736666666666,0.0,1026.2,0.0,96.0,4.9,,1.1,
2025-01-14 05:00:00,1542.2350833333333,0.2,1025.6,0.0,96.0,5.0,,1.2,
2025-01-14 06:00:00,1534.0365000000004,0.2,1024.9,0.0,95.5,5.1,,1.2,
2025-01-14 07:00:00,1656.6287499999996,0.0,1024.4,0.0,96.3,5.2,,1.4,
2025-01-14 08:00:00,1473.7394166666663,0.0,1023.9,0.0,97.0,5.2,,1.5,
2025-01-14 09:00:00,1635.4915833333334,0.0,1023.8,4.0,97.5,5.5,,1.6,
2025-01-14 10:00:00,1628.613606557377,0.1,1023.4,20.0,98.0,5.8,,2.1,
2025-01-14 11:00:00,1545.5273333333332,0.1,1023.0,22.0,97.7,6.1,,2.1,
2025-01-14 12:00:00,1488.842333333333,0.2,1022.5,27.0,98.0,6.6,,2.2,
2025-01-14 13:00:00,1792.4713333333334,0.2,1022.2,27.0,97.2,7.1,,2.5,
2025-01-14 14:00:00,1403.4565,0.1,1021.9,26.0,96.7,7.3,,2.8,
2025-01-14 15:00:00,1533.047833333333,0.1,1022.5,12.0,94.3,7.4,,2.9,
2025-01-14 16:00:00,1410.654537815126,0.0,1023.0,0.0,93.0,7.3,,3.0,
2025-01-14 17:00:00,1554.67875,0.0,1022.9,0.0,93.7,7.0,,3.2,
2025-01-14 18:00:00,1631.9553333333336,0.0,1022.9,0.0,91.0,7.4,,3.4,
2025-01-14 19:00:00,1617.1909999999996,0.0,1023.0,0.0,89.2,7.3,,3.6,
2025-01-14 20:00:00,1532.727666666667,0.0,1022.9,0.0,90.5,6.8,,3.5,
2025-01-14 21:00:00,1506.6155833333337,0.0,1023.2,0.0,90.3,6.7,,3.7,
2025-01-14 22:00:00,1550.0573333333334,0.0,1023.9,0.0,89.8,6.7,,3.8,
2025-01-14 23:00:00,1451.639083333334,0.0,1024.7,0.0,89.7,6.4,,3.7,
2025-01-15 00:00:00,1153.2212499999991,0.0,1025.7,0.0,91.3,6.1,,3.7,
2025-01-15 01:00:00,1281.4063333333331,0.0,1025.6,0.0,93.7,5.2,,3.9,
2025-01-15 02:00:00,1346.905916666666,0.0,1026.1,0.0,95.3,4.8,,3.8,
2025-01-15 03:00:00,1277.3104999999998,0.0,1026.9,0.0,95.0,5.3,,3.6,
2025-01-15 04:00:00,1336.5846666666666,0.0,1027.4,0.0,95.0,5.4,,3.6,
2025-01-15 05:00:00,1119.5475,0.0,1027.8,0.0,95.6,4.8,,3.8,
2025-01-15 06:00:00,1413.320333333333,0.0,1028.4,0.0,97.0,4.6,,3.6,
2025-01-15 07:00:00,1519.8499166666666,0.0,1028.6,0.0,98.3,4.7,,3.6,
2025-01-15 08:00:00,1215.554666666667,0.0,1029.3,0.0,99.0,4.7,,3.8,
2025-01-15 09:00:00,1346.2034166666665,0.0,1030.0,29.0,99.0,5.2,,4.0,
2025-01-15 10:00:00,1506.1567213114754,0.0,1030.5,70.0,99.0,5.4,,3.8,
2025-01-15 11:00:00,1471.4661666666668,0.0,1030.4,88.0,98.0,5.8,,3.9,
2025-01-15 12:00:00,1502.4465000000007,0.0,1030.2,98.0,97.2,5.9,,4.2,
2025-01-15 13:00:00,1398.3696666666665,0.0,1030.0,92.0,96.5,6.1,,4.4,
2025-01-15 14:00:00,1444.1835,0.0,1030.2,55.0,96.7,6.1,,4.5,
2025-01-15 15:00:00,1208.4931666666669,0.0,1030.5,29.0,97.5,6.0,,4.6,
2025-01-15 16:00:00,1500.8815126050429,0.0,1030.6,0.0,98.2,5.6,,4.5,
2025-01-15 17:00:00,1332.284416666666,0.0,1030.7,0.0,98.0,5.7,,4.5,
2025-01-15 18:00:00,1424.529916666667,0.0,1030.9,0.0,96.0,6.3,,4.3,
2025-01-15 19:00:00,1439.5192500000005,0.0,1031.0,0.0,93.0,6.5,,4.3,
2025-01-15 20:00:00,1502.9388333333325,0.0,1031.1,0.0,87.3,7.0,,4.3,
2025-01-15 21:00:00,1258.409416666666,0.0,1031.0,0.0,85.0,7.7,,4.3,
2025-01-15 22:00:00,1330.7273275862074,0.0,1030.9,0.0,83.7,7.6,,4.4,
2025-01-15 23:00:00,1487.475499999999,0.0,1030.9,0.0,84.7,7.5,,4.3,
2025-01-16 00:00:00,1042.8119166666663,0.0,1030.6,0.0,89.7,7.1,,4.3,
2025-01-16 01:00:00,1209.010833333334,0.0,1030.6,0.0,87.7,6.7,,4.4,
2025-01-16 02:00:00,1038.1631666666667,0.0,1030.5,0.0,88.7,6.4,,4.6,
2025-01-16 03:00:00,1031.9227500000004,0.0,1030.5,0.0,93.3,5.7,,4.3,
2025-01-16 04:00:00,1060.1705000000004,0.0,1030.8,0.0,96.0,5.3,,4.3,
2025-01-16 05:00:00,1048.633916666667,0.0,1031.0,0.0,97.8,5.1,,4.4,
2025-01-16 06:00:00,1328.7694166666668,0.0,1031.0,0.0,99.0,4.7,,4.4,
2025-01-16 07:00:00,689.7534999999999,0.0,1031.2,0.0,99.0,4.7,,4.7,
2025-01-16 08:00:00,1665.774916666667,0.0,1031.5,0.0,99.0,4.7,,4.5,
2025-01-16 09:00:00,1645.8640833333332,0.0,1032.0,13.0,99.5,4.9,,4.5,
2025-01-16 10:00:00,1440.625737704919,0.0,1032.3,46.0,99.0,5.1,,4.8,
2025-01-16 11:00:00,1363.9778333333331,0.0,1032.4,60.0,97.3,5.2,,4.4,
2025-01-16 12:00:00,1341.7616666666668,0.0,1032.4,27.0,96.5,5.4,,4.8,
2025-01-16 13:00:00,1476.6574999999998,0.0,1032.3,62.0,94.8,5.9,,4.9,
2025-01-16 14:00:00,1501.2910000000006,0.0,1032.3,51.0,93.0,6.0,,5.0,
2025-01-16 15:00:00,1240.4718333333335,0.0,1032.3,23.0,94.2,5.8,,5.1,
2025-01-16 16:00:00,1361.4617647058826,0.0,1032.6,0.0,94.5,5.6,,4.7,
2025-01-16 17:00:00,1348.694833333334,0.0,1032.7,0.0,94.7,5.4,,4.9,
2025-01-16 18:00:00,1384.843166666667,0.0,1033.0,0.0,95.3,5.2,,4.9,
2025-01-16 19:00:00,1466.4046666666666,0.0,1033.4,0.0,96.0,4.9,,4.8,
2025-01-16 20:00:00,1468.2221666666658,0.0,1033.6,0.0,97.3,4.8,,4.7,
2025-01-16 21:00:00,1365.077166666666,0.0,1033.8,0.0,98.0,4.8,,4.9,
2025-01-16 22:00:00,1340.5910833333332,0.0,1033.8,0.0,97.7,5.0,,4.7,
2025-01-16 23:00:00,1105.9469166666668,0.0,1034.1,0.0,97.8,4.9,,4.7,
2025-01-17 00:00:00,1237.1126666666669,0.0,1034.0,0.0,94.0,4.8,,4.7,
2025-01-17 01:00:00,931.8517500000004,0.0,1033.8,0.0,92.3,4.9,,4.8,
2025-01-17 02:00:00,1213.7326666666663,0.0,1033.8,0.0,91.7,4.9,,4.8,
2025-01-17 03:00:00,1146.7018333333328,0.0,1033.9,0.0,91.3,4.8,,4.9,
2025-01-17 04:00:00,1214.482166666667,0.0,1033.8,0.0,91.5,4.8,,4.7,
2025-01-17 05:00:00,1163.5494999999994,0.0,1033.7,0.0,93.3,4.9,,4.9,
2025-01-17 06:00:00,1153.6436666666673,0.0,1033.6,0.0,96.7,4.8,,4.9,
2025-01-17 07:00:00,1214.0036666666674,0.0,1033.6,0.0,97.2,4.8,,4.7,
2025-01-17 08:00:00,1265.6693333333326,0.0,1034.3,0.0,96.0,4.8,,5.0,
2025-01-17 09:00:00,1338.0189166666669,0.0,1034.4,7.0,95.7,4.7,,5.0,
2025-01-17 10:00:00,1405.9440983606553,0.0,1034.3,26.0,96.5,4.6,,4.8,
2025-01-17 11:00:00,1464.7348333333337,0.0,1034.2,36.0,97.0,4.7,,5.2,
2025-01-17 12:00:00,1186.151333333333,0.0,1033.8,40.0,97.0,4.6,,5.1,
2025-01-17 13:00:00,1435.1933333333332,0.0,1033.4,35.0,95.8,4.6,,4.9,
2025-01-17 14:00:00,1161.3325,0.0,1033.0,30.0,94.7,4.6,,5.0,
2025-01-17 15:00:00,1448.6553333333334,0.0,1033.0,14.0,93.8,4.5,,4.9,
2025-01-17 16:00:00,1249.9237815126053,0.0,1033.2,0.0,93.2,4.6,,4.8,
